100174,0,1,1,0,1070102,080046,100999,,0,5,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,5,425,1,00000910017400,00000910017400,,,10701,01
100174,0,1,2,0,1070102,080046,100999,,0,5,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,5,425,1,00024610017400,00024610017400,,,10701,01
100174,0,1,3,0,1070102,080046,100999,,0,5,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,5,425,1,00092910017400,00092910017400,,,10701,01
100174,0,1,4,0,1070102,080046,100999,,0,5,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,5,425,1,10491510017400,10491510017400,,,10701,01
100174,0,1,5,0,1070102,080046,100999,,0,5,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,5,425,1,90531310017400,90531310017400,,,10701,01
100185,0,1,1,0,1070102,080053,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,231,1,1,7922,1,92179010018550231004,92179010018550231004,00,,10701,01
100184,0,1,1,0,1070102,080108,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,235,1,1,9508,1,47926300100150,47926300100150,00,,10701,01
950003,0,1,1,0,1070102,080108,950999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄包裹,11501,1,1,7862,1,35601600104770,35601600104770,,,10701,01
100184,0,1,1,0,1070102,080113,100999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄包裹,320,1,1,5096,1,92050910018470320003,92050910018470320003,,,10701,01
600011,0,1,1,0,1070102,080127,600999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號信函,400,1,1,12,1,96140360001110400000,96140360001110400000,,,10701,01
100184,0,1,1,0,1070102,080134,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,813,1,1,2037,1,03388100100450,03388100100450,00,,10701,01
950003,0,1,1,0,1070102,080157,950999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄包裹,108,1,1,5326,1,35600700104770,35600700104770,,,10701,01
100185,0,1,1,0,1070102,080200,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,334,1,1,12700,1,13928300100350,13928300100350,00,,10701,01
800023,0,1,1,0,1070102,080205,800999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號公件信函,800,1,1,369,1,91341380002300800006,91341380002300800006,,,10701,01
300027,1,1,1,0,1070102,080216,300999,,0,34,1,1,0,0,0,0,3,0,,0,1,0,0,0,1,國內普通掛號信函,,1,30,510,30,00310330102718,00313230102718,,,10701,01
300027,1,2,1,0,1070102,080216,300999,,0,34,1,1,0,0,0,0,3,0,,0,1,0,0,0,1,國內普通掛號信函,,1,3,93,3,00313330102718,00313530102718,,,10701,01
300027,1,3,1,0,1070102,080216,300999,,0,34,1,1,0,0,0,0,3,0,,0,1,0,0,0,1,國內普通掛號信函,,1,1,108,1,00313630102718,00313630102718,,,10701,01
800023,0,1,1,0,1070102,080218,800999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號公件信函,813,1,1,369,1,91341480002300813005,91341480002300813005,,,10701,01
950003,0,1,1,0,1070102,080242,950999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄包裹,333,5,1,1185,1,35601200104770,35601200104770,54,F,10701,01
100184,0,1,1,0,1070102,080242,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,200,1,1,10650,1,03935100100450,03935100100450,00,,10701,01
100184,0,1,1,0,1070102,080245,100999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號信函,328,1,1,18,1,93640110018410328007,93640110018410328007,,,10701,01
600011,0,1,1,0,1070102,080243,600999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,不同縣市包裹,710,1,1,1706,1,76379200104470,76379200104470,,,10701,01
100185,0,1,1,0,1070102,080244,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,231,1,1,8450,1,92179110018550231003,92179110018550231003,00,,10701,01
800023,0,1,1,0,1070102,080248,800999,,0,4,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,4,1476,1,02115380002300,02115380002300,,,10701,01
800023,0,1,2,0,1070102,080248,800999,,0,4,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,4,1476,1,30477580002300,30477580002300,,,10701,01
800023,0,1,3,0,1070102,080248,800999,,0,4,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,4,1476,1,30612180002300,30612180002300,,,10701,01
800023,0,1,4,0,1070102,080248,800999,,0,4,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,4,1476,1,90499680002300,90499680002300,,,10701,01
100184,0,1,1,0,1070102,080300,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,500,1,1,8650,1,03500900100450,03500900100450,00,,10701,01
600045,0,1,1,0,1070102,080302,600999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,不同縣市包裹,100,1,1,3457,1,51609900102970,51609900102970,,,10701,01
100184,0,1,1,0,1070102,080315,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,333,1,1,10570,1,03260700100450,03260700100450,00,,10701,01
600044,0,1,1,0,1070102,080326,600999,,0,1,1,1,0,0,0,0,1,0,,0,1,1,0,0,2,限時掛號信函,802,1,1,39,1,92466660004420802009,92466660004420802009,,,10701,01
100185,0,1,1,0,1070102,080333,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,320,1,1,7288,1,92179210018550320003,92179210018550320003,00,,10701,01
100184,0,1,1,0,1070102,080334,100999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號信函,842,1,1,20,1,93640210018410842007,93640210018410842007,,,10701,01
600011,0,1,1,0,1070102,080336,600999,,0,1,2,1,0,1,0,0,1,0,,0,1,0,0,0,2,代收貨價不同縣市包裹,236,1,1,790,1,64097400100974,64097400100974,,,10701,01
360008,0,1,1,0,1070102,080338,360999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號公件信函,36049,1,1,27,1,90849436000800360495,90849436000800360495,,,10701,01
360008,0,1,1,0,1070102,080354,360999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號公件信函,36049,1,1,27,1,90849536000800360494,90849536000800360494,,,10701,01
100184,0,1,1,0,1070102,080423,100999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄包裹,220,6,1,7586,1,66495800104570,66495800104570,64,R,10701,01
600011,0,1,1,0,1070102,080446,600999,,0,1,2,1,0,1,0,0,1,0,,0,1,0,0,0,2,代收貨價不同縣市包裹,90443,1,1,806,1,64098000100974,64098000100974,,,10701,01
100184,0,1,1,0,1070102,080455,100999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄包裹,220,6,1,6798,1,61301400103470,61301400103470,64,R,10701,01
300027,1,1,1,0,1070102,080456,300999,,0,24,1,1,0,0,1,0,3,0,,0,1,0,0,0,1,國內普通回執信函,,1,18,306,18,01667330202717,01669030202717,,,10701,01
300027,1,2,1,0,1070102,080456,300999,,0,24,1,1,0,0,1,0,3,0,,0,1,0,0,0,1,國內普通回執信函,,1,6,186,6,01669130202717,01669630202717,,,10701,01
100185,0,1,1,0,1070102,080455,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,235,1,1,9370,1,98319200100350,98319200100350,00,,10701,01
100184,0,1,1,0,1070102,080503,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,105,1,1,11610,1,40664700100150,40664700100150,64,R,10701,01
100250,0,1,1,0,1070102,080506,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,320,1,1,7978,1,19308800100450,19308800100450,00,,10701,01
100185,0,1,1,0,1070102,080536,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,320,1,1,8176,1,16294000100450,16294000100450,00,,10701,01
320028,0,1,1,0,1070102,080537,330999,,0,3,1,1,0,0,0,0,2,0,,0,1,1,0,0,2,限時掛號公件信函,,1,3,36,1,00044633507203,00044633507203,,,10701,01
320028,0,1,2,0,1070102,080537,330999,,0,3,1,1,0,0,0,0,2,0,,0,1,1,0,0,2,限時掛號公件信函,,1,3,36,1,70001132002803,70001132002803,,,10701,01
600011,0,1,1,0,1070102,080538,600999,,0,1,2,1,0,1,0,0,1,0,,0,1,0,0,0,2,代收貨價不同縣市包裹,830,1,1,766,1,64097100100974,64097100100974,,,10701,01
320028,0,1,3,0,1070102,080537,330999,,0,3,1,1,0,0,0,0,2,0,,0,1,1,0,0,2,限時掛號公件信函,,1,3,36,1,90108832002803,90108832002803,,,10701,01
100184,0,1,1,0,1070102,080537,100999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄包裹,231,5,1,16790,1,92051010018470231008,92051010018470231008,54,F,10701,01
100184,0,1,1,0,1070102,080544,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,324,1,1,5568,1,92790210018450324009,92790210018450324009,00,,10701,01
320028,0,1,1,0,1070102,080604,330999,,0,3,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,3,36,1,00088032002800,00088032002800,,,10701,01
320028,0,1,2,0,1070102,080604,330999,,0,3,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,3,36,1,10216832002800,10216832002800,,,10701,01
320028,0,1,3,0,1070102,080604,330999,,0,3,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,3,36,1,10687132002800,10687132002800,,,10701,01
100250,0,1,1,0,1070102,080612,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,320,1,1,16240,1,19308400100450,19308400100450,00,,10701,01
600044,0,1,1,0,1070102,080619,600999,,0,1,1,1,4,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,1,364,1,90178160004401,90178160004401,,,10701,01
600011,0,1,1,0,1070102,080627,600999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,不同縣市包裹,551,1,1,806,1,76379800104470,76379800104470,,,10701,01
100185,0,1,1,0,1070102,080636,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,330,1,1,14980,1,20524600100450,20524600100450,00,,10701,01
100184,0,1,1,0,1070102,080649,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,221,1,1,8170,1,92790310018450221000,92790310018450221000,54,F,10701,01
950021,0,1,1,0,1070102,080708,950999,,0,3,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,3,240,1,91609595002100,91609595002100,,,10701,01
950021,0,1,2,0,1070102,080708,950999,,0,3,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,3,240,1,91614195002100,91614195002100,,,10701,01
950021,0,1,3,0,1070102,080708,950999,,0,3,1,1,0,0,0,0,2,0,,0,1,0,0,0,2,普通掛號公件信函,,1,3,240,1,91620895002100,91620895002100,,,10701,01
600011,0,1,1,0,1070102,080712,600999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,不同縣市包裹,717,1,1,551,1,76379300104470,76379300104470,,,10701,01
100250,0,1,1,0,1070102,080717,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,235,1,1,16960,1,19332500100450,19332500100450,00,,10701,01
100185,0,1,1,0,1070102,080718,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,806,1,1,15940,1,20504700100450,20504700100450,00,,10701,01
100184,0,1,1,0,1070102,080722,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,261,1,1,9958,1,19256700100150,19256700100150,00,,10701,01
100184,0,1,1,0,1070102,080725,100999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄包裹,510,6,1,16720,1,92051110018470510003,92051110018470510003,64,R,10701,01
100186,0,1,1,0,1070102,080739,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,406,1,1,12820,1,98603000100350,98603000100350,00,,10701,01
100184,0,1,1,0,1070102,080755,100999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄包裹,231,6,1,16820,1,92051210018470231006,92051210018470231006,64,R,10701,01
100184,0,1,1,0,1070102,080758,100999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號信函,234,1,1,14,1,93640310018410234009,93640310018410234009,,,10701,01
950003,0,1,1,0,1070102,080802,950999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號信函,433,1,1,287,1,95139395000310433000,95139395000310433000,,,10701,01
600028,0,1,1,0,1070102,080810,600999,,0,1,1,1,0,0,1,0,1,0,,0,1,0,0,0,2,普通掛號信函附回執,104,1,1,19,1,94855960002810104006,94855960002810104006,,,10701,01
100185,0,1,1,0,1070102,080812,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,234,1,1,4952,1,98428800100350,98428800100350,00,,10701,01
600011,0,1,1,0,1070102,080813,600999,,0,1,2,1,0,1,0,0,1,0,,0,1,0,0,0,2,代收貨價島嶼間互寄包裹,951,1,1,782,1,64097600100974,64097600100974,,,10701,01
730017,0,1,1,0,1070102,080813,704999,,0,10,1,5,0,0,0,0,3,0,,0,0,0,0,0,,國內普通印刷物,,1,10,0,10,,,,,10701,01
100250,0,1,1,0,1070102,080839,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,235,1,1,5054,1,06899700100450,06899700100450,00,,10701,01
600028,0,1,1,0,1070102,080851,600999,,0,1,1,1,0,0,1,0,1,0,,0,1,0,0,0,2,普通掛號信函附回執,105,1,1,19,1,94856060002810105009,94856060002810105009,,,10701,01
100185,0,1,1,0,1070102,080902,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,235,1,1,8848,1,16360500100450,16360500100450,00,,10701,01
100186,0,1,1,0,1070102,080902,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,928,1,1,71,1,91456410018650928001,91456410018650928001,00,,10701,01
900067,0,1,1,0,1070102,080858,900999,,0,1,1,1,0,0,0,0,1,0,,0,1,1,0,0,2,限時掛號信函,80760,1,1,27,1,92470590006720807608,92470590006720807608,,,10701,01
100184,0,1,1,0,1070102,080905,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,234,1,1,18,1,92790410018450234009,92790410018450234009,00,,10701,01
600043,0,1,1,0,1070102,080904,600999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號公件信函,60089,1,1,46,1,90622860004300600893,90622860004300600893,,,10701,01
600011,0,1,1,0,1070102,080906,600999,,0,1,2,1,0,0,0,0,1,0,,0,1,0,0,0,2,不同縣市包裹,824,1,1,834,1,76379900104470,76379900104470,,,10701,01
830042,0,1,1,0,1070102,080918,800999,,0,1,1,2,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號小包,843,3,1,225,1,90717383004210843006,90717383004210843006,42,F,10701,01
600028,0,1,1,0,1070102,080919,600999,,0,1,1,1,0,0,1,0,1,0,,0,1,0,0,0,2,普通掛號信函附回執,80144,1,1,29,1,94856160002810801443,94856160002810801443,,,10701,01
950014,0,1,1,0,1070102,080929,950999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號公件信函,95044,1,1,38,1,90783495001400950444,90783495001400950444,,,10701,01
100185,0,1,1,0,1070102,080933,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,221,1,1,8902,1,16360600100450,16360600100450,00,,10701,01
950014,0,1,1,0,1070102,080937,950999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號公件信函,95044,1,1,38,1,90783595001400950443,90783595001400950443,,,10701,01
600028,0,1,1,0,1070102,080944,600999,,0,1,1,1,0,0,1,0,1,0,,0,1,0,0,0,2,普通掛號信函附回執,104,1,1,28,1,94856260002810104000,94856260002810104000,,,10701,01
950021,0,1,1,0,1070102,080945,950999,,0,3,1,1,0,0,0,0,2,0,,0,1,1,0,0,2,限時掛號公件信函,,1,3,732,1,90630195002103,90630195002103,,,10701,01
950021,0,1,2,0,1070102,080945,950999,,0,3,1,1,0,0,0,0,2,0,,0,1,1,0,0,2,限時掛號公件信函,,1,3,732,1,90630295002103,90630295002103,,,10701,01
950021,0,1,3,0,1070102,080945,950999,,0,3,1,1,0,0,0,0,2,0,,0,1,1,0,0,2,限時掛號公件信函,,1,3,732,1,90630395002103,90630395002103,,,10701,01
100250,1,1,1,0,1070102,080949,100999,,0,1,3,1,0,0,0,0,3,0,,0,1,0,0,0,1,國內島嶼間互寄快捷,,1,1,106,1,00803810025058,00803810025058,00,,10701,01
600011,0,1,1,0,1070102,080957,600999,,0,1,2,1,0,1,0,0,1,0,,0,1,0,0,0,2,代收貨價不同縣市包裹,235,1,1,821,1,64097200100974,64097200100974,,,10701,01
950022,0,1,1,0,1070102,080958,950999,,0,1,1,1,0,0,0,0,1,0,,0,1,0,0,0,2,普通掛號信函,220,1,1,26,1,97536795002210220002,97536795002210220002,,,10701,01
100185,0,1,1,0,1070102,081010,100999,,0,1,3,1,0,0,0,0,1,0,,0,1,0,0,0,2,島嶼間互寄快捷,100,1,1,11640,1,16360400100450,16360400100450,00,,10701,01
730016,0,1,1,0,1070102,081011,704999,,0,10,1,5,0,0,0,0,3,0,,0,0,0,0,0,,國內普通印刷物,,1,10,0,10,,,,,10701,01
