1050223,9991231,1,10843,05,99,100003,100999,100003,0,100999,1,100003,2,31,3,,,01010100,,0,0,0,0,1050223,155109,0,0
1060413,9991231,2,326,02,01,320048,330999,320048,1,330999,1,320048,1,31,4,,,10101000,,0,0,0,0,1060413,143858,0,0
0990602,9991231,1,100,05,99,100006,100999,100006,0,100999,1,100006,2,31,4,,,11111100,,0,0,0,0,0990603,103431,0,0
1020423,9991231,2,106,05,09,100108,100999,100108,0,100999,1,100108,2,31,4,,,00000100,,0,0,0,0,1020424,150024,0,0
1040128,9991231,1,11011,99,99,100109,100999,100109,0,100999,1,100109,2,31,4,,,00000100,,0,0,0,0,1040203,112917,0,0
1010426,9991231,1,103,05,09,100009,100999,100009,0,100999,1,100009,2,31,4,,,10101000,,0,0,0,0,1010430,154650,0,0
1070314,9991231,2,11694,08,06,100111,100999,100111,0,100999,1,100111,2,31,4,,,10101000,,0,0,0,0,1070315,091437,0,0
1000209,9991231,2,103,26,99,100011,100999,100011,0,100999,1,100011,2,31,4,,,00101000,,0,0,0,0,1000210,152850,0,0
1041007,9991231,1,90087,05,09,900015,900999,900015,0,900999,1,900015,1,25,2,,,00101000,,0,0,0,0,1041007,153344,0,0
0970916,9991231,1,11166,05,09,100123,100999,100123,0,100999,1,100123,2,31,3,,,00000100,,0,0,0,0,0970916,133226,0,0
0980330,9991231,1,104,05,04,100026,100999,100026,1,100999,2,100026,1,31,4,,,00100000,,0,0,0,0,1040713,170000,0,0
0961127,9991231,1,111,05,09,100028,100999,000128,1,100999,2,111,1,31,3,,,11111100,,0,0,0,0,0970530,142824,0,0
1060424,9991231,1,108,05,07,100031,100999,100031,0,100999,1,100031,2,31,4,,,00000100,,0,0,0,0,1060424,143229,0,0
0980917,9991231,1,234,05,09,100032,100999,100032,0,100999,1,100032,1,31,4,,,11111100,,0,0,0,0,0980922,083633,0,0
0980611,9991231,1,11267,02,01,100133,100999,100133,0,100999,1,100133,2,31,4,,,00001000,,0,0,0,0,0980611,120321,0,0
1000422,9991231,2,10351,08,06,100037,100999,100037,0,100999,1,100037,2,31,4,,,10101000,,0,0,0,0,1000425,110130,0,0
1011031,9991231,1,540,14,13,540000,540999,540000,1,540999,2,540000,1,31,3,,,00100000,,0,0,0,0,1011031,101956,0,0
1020125,9991231,2,10679,05,99,100043,100999,100043,0,100999,1,100043,2,31,4,,,00000100,,0,0,0,0,1020125,115335,0,0
1020603,9991231,2,104,08,06,100046,100999,100046,0,100999,1,100046,1,31,4,,,00100000,,0,0,0,0,1020605,095930,0,0
0970102,9991231,1,806,05,99,100047,100999,100047,0,100999,1,000147,2,31,3,,,10001000,,0,0,0,0,0970530,142824,0,0
0970305,9991231,4,111,05,99,100047,100999,100047,0,100999,1,100047,2,31,3,,,00100000,,0,0,0,0,0970530,142824,0,0
1050307,9991231,2,114,99,99,100148,100999,100601,1,100999,2,100601,1,31,3,,,00111100,,0,0,0,0,1050307,113740,0,0
1070629,9991231,2,114,08,06,100149,100999,100149,0,100999,1,100149,1,31,4,,,11111100,,0,0,0,0,1070702,093421,0,0
0970724,9991231,2,110,02,01,100051,100999,100051,0,100999,1,100051,1,31,3,,,11111100,,0,0,0,0,0970724,162538,0,0
0971028,9991231,1,110,05,09,100051,100999,100051,0,100999,1,100051,1,31,4,,,11111100,,0,0,0,0,1040713,170000,0,0
1020828,9991231,1,221,99,05,200999,,200042,0,,1,200042,2,31,2,9,,00010100,,0,0,0,,1020828,,0,0
0970827,9991231,1,105,99,99,100056,100000,100056,0,100999,1,100056,2,31,3,,,00000100,,0,0,0,0,0970827,143118,0,0
1000331,9991231,4,11143,07,99,100059,100999,100059,1,100999,2,100159,1,31,4,,,11110100,,0,0,0,0,1000331,122502,0,0
0971001,9991231,2,114,05,09,100159,100159,100159,0,100999,1,100159,2,31,3,,,00110100,,0,0,0,0,0971001,140825,0,0
1060901,9991231,2,11490,99,09,100159,100999,100159,0,100999,1,100159,2,31,4,,,11111100,,0,0,0,0,1060904,095255,0,0
0970925,9991231,2,110,02,01,100065,100065,100065,0,100999,1,100065,1,31,3,,,10101000,,0,0,0,0,0970925,085158,0,0
0990505,9991231,2,104,05,06,100067,100999,100067,0,100999,1,100067,2,31,4,,,00000100,,0,0,0,0,0990505,164857,0,0
1020401,9991231,1,104,05,09,100067,100999,100067,0,100999,1,100067,2,31,4,,,00000100,,0,0,0,0,1020401,140359,0,0
0980831,9991231,2,958,08,05,950020,950999,950020,1,950999,2,950020,1,31,4,,,11111100,,0,0,0,0,0980831,093204,0,0
1000304,9991231,4,10584,05,08,100070,100999,100070,0,100999,1,100070,2,31,4,,,10101000,,0,0,0,0,1000307,100255,0,0
0990408,9991231,4,104,05,11,100170,100999,100170,0,100999,1,100170,1,31,4,,,11111100,,0,0,0,0,0990409,140628,0,0
1001219,9991231,2,22246,11,99,100175,100999,100175,0,100999,1,100175,2,31,3,,,00101000,,0,0,0,0,1001219,170013,0,0
0981102,9991231,2,110,05,11,100078,100999,100078,0,100999,1,100078,2,31,4,,,00000100,,0,0,0,0,0981102,144352,0,0
1000509,9991231,1,10883,99,99,100079,100999,100079,0,100999,1,100079,2,20,3,,,00000100,,0,0,0,0,1000509,153118,0,0
0970801,9991231,2,111,11,11,100083,100999,100083,0,100999,2,100083,2,31,3,,,10101100,,0,0,0,0,0970801,093031,0,0
0991125,9991231,1,111,05,11,100083,100999,100083,0,100999,1,100083,2,31,4,,,11111100,,0,0,0,0,0991126,102528,0,0
1060313,9991231,4,310,99,99,300047,300999,300047,0,300999,2,300047,1,31,4,,,11111100,,0,0,0,0,1061227,102738,0,0
0960103,9991231,2,10561,08,06,100091,,000191,0,,1,000191,1,31,2,9,,10000000,,0,0,0,,0980818,,0,0
0960103,9991231,2,11491,08,06,100091,,000191,0,,1,000191,1,31,2,9,,10000000,,0,0,0,,0980818,,0,0
1010510,9991231,1,11059,11,11,100091,,100091,0,,1,100091,1,31,2,2,,11111100,,0,0,0,,1010510,,0,0
0990108,9991231,1,11059,05,11,100091,100999,100091,0,100999,1,100091,1,31,4,,,11111100,,0,0,0,0,1000414,170000,0,0
1010508,9991231,2,106,05,08,100091,100999,100091,0,100999,1,100091,1,31,4,,,10000000,,0,0,0,0,1010510,161207,0,0
1020423,9991231,1,11677,05,09,100093,100999,100093,1,100999,2,100093,2,31,4,,,10111100,,0,0,0,0,1020424,144838,0,0
1021105,9991231,1,116,99,99,100093,100999,100093,0,100999,1,100093,2,31,4,,,11111100,,0,0,0,0,1021106,154413,0,0
0990506,9991231,2,10051,05,09,100100,100999,100100,0,100999,1,100100,2,31,4,,,11111100,,0,0,0,0,0990507,095614,0,0
1040121,9991231,2,95047,99,99,950000,,950000,0,,1,950000,2,31,2,,,11111100,,0,0,0,,1040121,,0,0
1000310,9991231,4,11011,05,09,100109,100999,100109,0,100999,1,100109,2,31,4,,,11111100,,0,0,0,0,1000311,111706,0,0
1030502,9991231,1,110,05,99,100109,100999,100109,0,100999,1,100109,2,31,3,,,00001100,,0,0,0,0,1030502,165337,0,0
1010209,9991231,1,105,99,99,100118,100999,100118,0,100999,1,100118,2,31,4,,,11111100,,0,0,0,0,1060929,091152,0,0
1010301,9991231,1,11073,08,06,100118,,100118,0,,1,100118,1,31,2,2,,11111100,,0,0,0,,1010301,,0,0
1051105,9991231,1,251,05,09,241027,241999,241027,0,241999,2,241027,1,31,4,,,00100000,,0,0,0,0,1051105,115745,0,0
0980122,9991231,3,11070,07,11,100156,100999,100156,0,100999,1,100156,1,31,4,,,11111100,,0,0,0,0,0980203,163433,0,0
0950719,0010101,2,221,12,11,200039,,200039,1,,2,200039,1,31,1,,,11111100,,0,0,0,,0950719,,0,0
0961002,9991231,1,891,02,01,100250,100999,100250,0,100999,2,100250,1,31,3,,,00010000,,0,0,0,0,0970530,142824,0,0
1000425,9991231,2,26548,08,06,260025,260999,260025,0,260999,1,260025,1,31,4,,,10101000,,0,0,0,0,1000425,152921,0,0
1040914,9991231,1,26101,05,08,260011,260999,260011,0,260999,2,260011,1,31,4,,,10101000,,0,0,0,0,1041019,082519,0,0
1060426,9991231,1,26247,05,10,260014,260999,260014,0,260999,1,260014,1,31,4,,,11111100,,0,0,0,0,1060705,164413,0,0
1051018,9991231,1,300,05,12,300027,300999,300027,1,300999,2,300027,1,31,4,,,11111100,,0,0,0,0,1051019,140758,0,0
1030619,9991231,1,40744,11,07,400046,400999,400046,0,400999,1,400046,1,31,4,,,00001000,,0,0,0,0,1030619,163727,0,0
0980115,9991231,2,400,05,08,400065,400999,400065,0,400999,1,400065,1,31,4,,,10000000,,0,0,0,0,0980115,161109,0,0
1030303,9991231,2,85241,05,04,830064,800999,830064,0,800999,1,830064,2,31,4,,,10000000,,0,0,0,0,1070831,140428,0,0
0990819,9991231,2,62245,05,07,704451,,704035,0,,1,704035,1,31,2,9,,00001000,,0,0,0,,0990819,,0,0
0990617,9991231,2,721,99,07,730031,704999,730031,0,704999,1,730031,2,31,4,,,00001000,,0,0,0,0,1000630,082822,0,0
0981216,9991231,2,71145,04,07,704016,704999,704016,0,704999,1,704016,2,31,4,,,00111100,,0,0,0,0,0981217,085218,0,0
0990106,9991231,1,330,05,07,330023,,330023,0,,1,330023,2,31,2,9,,00001000,,0,0,0,,0990119,,0,0
0990819,9991231,2,62245,05,07,704061,,704061,0,,1,704061,1,31,2,9,,11111100,,0,0,0,,0990819,,0,0
0990819,9991231,2,62245,05,07,704009,,704009,0,,1,704009,1,31,2,9,,00001000,,0,0,0,,0990819,,0,0
1070426,9991231,4,104,02,01,100065,100999,100065,1,100999,2,100065,1,31,4,,,11111100,,0,0,0,0,1070427,091939,0,0
1070525,9991231,4,33001,23,01,100065,100999,100065,0,100999,1,100065,1,31,4,,,11111100,,0,0,0,0,1070525,152636,0,0
0990330,9991231,1,33077,05,07,330012,330999,330012,0,330999,1,330012,2,31,4,,,00000100,,0,0,0,0,0990330,161431,0,0
1000802,9991231,1,104,05,07,330009,,330009,1,,2,330009,1,31,2,9,,00010100,,0,0,0,,1000802,,0,0
1000802,9991231,1,338,05,07,330009,,330009,1,,2,330009,1,31,2,9,,00010100,,0,0,0,,1000802,,0,0
1000802,9991231,1,104,05,07,330009,,330009,1,,2,330009,1,31,2,9,,00100000,,0,0,0,,1000802,,0,0
1000802,9991231,1,338,05,07,330009,,330009,0,,2,330009,1,31,2,9,,00110100,,0,0,0,,1000802,,0,0
1000224,9991231,1,33450,05,11,330002,330002,330002,0,330999,1,330002,2,31,3,,,10101000,,0,0,0,0,1000224,083130,0,0
1000530,9991231,1,300,05,04,330021,330999,330021,0,330999,2,330021,1,31,4,,,11111100,,0,0,0,0,1000531,094819,0,0
1000816,9991231,1,33450,05,09,330002,330999,330002,1,330999,2,330002,1,31,3,,,11111100,,0,0,0,0,1000816,105116,0,0
1010312,9991231,1,70058,05,09,704013,704999,704013,0,704999,1,704013,1,31,4,,,10101000,,0,0,0,0,1010313,111415,0,0
0990311,9991231,2,11677,05,09,100013,100999,100013,0,100999,1,100013,1,31,4,,,00000100,,0,0,0,0,0990311,143934,0,0
1010301,9991231,1,33440,05,07,330002,330999,330002,1,330999,2,330002,2,31,3,,,00010100,,0,0,0,0,1010301,115025,0,0
1010312,9991231,1,333,05,07,330005,330999,330005,0,330999,2,333005,1,31,4,,,00111100,,0,0,0,0,1010313,112716,0,0
1040908,9991231,1,330,05,09,330450,330999,330450,0,330999,1,330450,1,31,4,,,10100000,,0,0,0,0,1040908,155617,0,0
1020415,9991231,2,302,05,09,300450,300999,300450,0,300999,1,300450,1,31,4,,,11111100,,0,0,0,0,1020422,141145,0,0
1040918,9991231,2,10099,11,11,100033,100999,180375,0,100999,1,100033,1,31,3,,,11111100,,0,0,0,0,1040918,144546,0,0
0971001,9991231,2,110,08,06,360000,360999,360000,0,360999,1,360000,1,31,4,,,11111100,,0,0,0,0,0990804,165559,0,0
1040317,9991231,1,71089,05,99,704010,704999,704010,0,704999,2,704010,1,31,4,,,00100000,,0,0,0,0,1040317,144058,1,0
1040423,9991231,4,71080,23,01,704010,704999,704010,0,704999,1,704010,1,31,4,,,10101000,,0,0,0,0,1040427,104457,0,0
1030905,9991231,2,11142,25,05,100091,000999,100091,0,100999,1,100091,1,31,4,,,11111100,,0,0,0,0,1030905,165931,0,0
1020826,9991231,2,20546,05,99,200008,,200008,0,,1,200008,2,31,2,9,,11111100,,0,0,0,,1020826,,0,0
1020828,9991231,1,22445,05,99,200036,200999,200036,0,200999,1,200036,2,31,2,9,,11111100,,0,0,0,0,1020828,120016,0,0
0991116,9991231,2,103,05,07,100451,100999,100451,0,100999,1,100451,2,31,4,,,11000000,,0,0,0,0,0991116,162920,0,0
0740501,9991231,2,40248,99,99,400583,400999,400583,1,400999,2,400583,1,31,2,1,,00001000,00000000,0,0,0,0,0980818,152805,0,0
0761111,9991231,2,40355,99,99,400583,400999,400583,1,400999,2,400583,1,31,2,1,,00001000,00000000,0,0,0,0,0980818,152805,0,0
0761117,9991231,2,40354,99,99,400583,400999,400583,1,400999,2,400583,1,31,2,1,,00001000,00000000,0,0,0,0,0980818,152805,0,0
0780203,9991231,2,40764,99,99,400583,400999,400583,1,400999,2,400583,1,31,2,1,,00001000,00000000,0,0,0,0,0980818,152805,0,0
0791211,9991231,2,40667,99,99,400583,,400583,1,,2,400583,1,31,2,1,,00001000,,0,0,0,,0980818,,0,0
0801001,9991231,2,40041,99,99,400583,400999,400583,1,400999,2,400583,1,31,2,1,,00001000,00000000,0,0,0,0,0980818,152805,0,0
0810711,9991231,2,40667,99,99,400583,400999,400583,1,400999,2,400583,1,31,2,1,,00001000,00000000,0,0,0,0,0980818,152805,0,0
0811229,9991231,2,40341,99,99,400583,400999,400583,1,400999,2,400583,1,31,2,1,,00001000,00000000,0,0,0,0,0980818,152805,0,0
0811231,9991231,2,40873,99,99,400583,400999,400583,1,400999,2,400583,1,31,2,1,,00001000,00000000,0,0,0,0,0980818,152805,0,0
0820629,9991231,4,40843,99,99,400583,,400583,1,,2,400583,1,31,2,1,,00001000,,0,0,0,,0980818,,0,0
1030924,9991231,1,412,05,07,400011,400999,400011,0,400999,1,400011,2,31,4,,,11111100,,0,0,0,0,1030925,093331,0,0
0990607,9991231,1,412,05,99,400021,400999,400021,0,400999,1,400021,1,31,4,,,00010100,,0,0,0,0,0990607,170824,0,0
0971113,9991231,2,406,05,11,400027,400999,400027,1,400999,2,400027,2,31,1,,,11111100,,0,0,0,0,0971113,171310,0,0
0980219,9991231,2,,05,06,400027,400999,400027,0,400999,1,400027,1,31,4,,,10101000,,0,0,0,0,0980219,105549,0,0
1041230,9991231,4,42863,99,09,400071,400999,400071,0,400999,1,400071,1,30,4,,,10000000,,0,0,0,0,1041230,100440,0,0
1000906,9991231,2,70850,05,09,704004,704999,704004,1,704999,2,704004,2,31,4,,,00010100,,0,0,0,0,1000907,084944,0,0
0990819,9991231,2,71752,05,07,704009,,704009,1,,2,711,1,31,2,9,,00000100,,0,0,0,,0990819,,0,0
1070226,9991231,2,702,25,05,704033,704999,704033,0,704999,1,704033,2,31,4,,,10101000,,0,0,0,0,1070227,110404,0,0
1040728,9991231,4,71041,99,99,704046,704999,704046,0,704999,1,704046,1,31,3,,,11111100,,0,0,0,0,1040729,084817,1,0
1020531,9991231,2,80247,05,09,800002,800999,800002,0,800999,1,800002,1,31,4,,,10101000,,0,0,0,0,1020531,142318,1,0
0940104,9991231,2,613,02,01,600047,600999,600047,0,600999,2,600047,2,31,1,,,000000,,0,0,0,0,0980818,152805,0,0
0941101,9991231,2,600,05,09,005100,600999,005100,0,600999,1,005100,1,31,1,,,001000,,0,0,0,0,0980818,152805,0,0
0970912,9991231,2,62142,23,03,600032,600999,600032,0,600999,1,600032,1,31,3,,,10101000,,0,0,0,0,0970912,110114,0,0
0010101,9991231,2,603,04,07,600136,600999,600136,1,600999,2,005136,1,31,1,,,,,0,0,1,0,0980818,152805,0,0
1050701,9991231,2,61249,23,01,600050,600999,600050,0,600999,2,600050,1,31,4,,,11111100,,0,0,0,0,1070704,145021,0,0
0990121,9991231,2,30070,02,01,300002,300999,300002,0,300999,1,300002,1,31,4,,,11111100,,0,0,0,0,0990122,090319,0,0
1020605,9991231,2,800,99,99,300018,300999,300018,0,300999,1,300018,1,31,4,,,10101000,,0,0,0,0,1030827,113325,0,0
1011219,9991231,2,30043,99,07,300022,300999,300022,0,300999,1,300022,2,31,4,,,00000100,,0,0,0,0,1011219,105550,0,0
1010203,9991231,2,30547,99,99,300027,300999,300027,0,300999,1,300027,2,31,4,,,11111100,,0,0,0,0,1010203,143815,0,0
1020613,9991231,2,330,05,99,006136,300999,300036,0,300999,1,300036,2,31,4,,,00000100,,0,0,0,0,1020613,110820,0,0
1030606,9991231,2,30472,16,07,300040,300999,300040,0,300999,1,300040,2,31,4,,,00000100,,0,0,0,0,1030609,142552,0,0
1070131,9991231,2,31060,04,07,300054,300999,300054,0,300999,1,300054,1,31,4,,,11110100,,0,0,0,0,1070131,113312,0,0
1010405,9991231,2,23546,99,99,220071,220999,220071,0,220999,1,220071,1,31,4,,,11111100,,0,0,0,0,1010405,165417,0,0
1010306,9991231,1,932,05,09,900064,900999,900064,0,900999,2,900064,1,25,3,,,00101000,,0,0,0,0,1010306,165116,0,0
1040709,9991231,2,500,07,07,008100,500999,008100,0,500999,1,008100,1,31,2,,,00100000,,0,0,0,0,1040709,144823,0,0
1020722,9991231,1,520,05,07,500058,,500058,1,,1,008158,1,31,2,9,,00100000,,0,0,0,,1020722,,0,0
1000802,9991231,1,338,05,14,330009,,330009,0,,2,330009,1,31,2,9,,10100000,,0,0,0,,1000802,,0,0
1021008,9991231,1,97791,99,99,970027,970999,970027,0,970999,1,970027,1,31,4,,,10000000,,0,0,0,0,1021008,102438,0,0
0990325,9991231,2,40745,05,08,400025,400999,400025,0,400999,1,400025,2,25,4,,,11111100,,0,0,0,0,0990326,165659,0,0
0990325,9991231,2,40746,05,08,400025,400999,400025,0,400999,1,400025,2,25,4,,,11111100,,0,0,0,0,0990326,164845,0,0
1021209,9991231,2,10846,11,11,100070,100999,100070,0,100999,1,100070,1,31,4,,,10000000,,0,0,0,0,1030124,110819,0,0
1070622,9991231,2,11148,08,06,100083,100999,100083,0,100999,1,100083,1,31,4,,,11111100,,0,0,0,0,1070625,092802,0,0
1020610,9991231,2,10460,08,06,100510,,100510,1,,2,100510,1,31,2,9,,00101000,,0,0,0,,1020610,,0,0
0941118,9991231,2,830,07,99,010100,,010100,0,,1,010100,1,31,2,9,,000000,,0,0,0,,0980818,,0,0
0941118,9991231,1,833,05,99,010102,,010102,0,,1,010102,2,31,2,9,,000000,,0,0,0,,0980818,,0,0
0941118,9991231,2,831,11,15,830007,,830007,0,,1,830007,1,31,2,9,,000000,,0,0,0,,0980818,,0,0
0941118,9991231,2,831,14,13,010122,,010122,0,,1,010122,2,31,2,1,,000000,,0,0,0,,0980818,,0,0
0941118,9991231,2,831,08,08,010122,,010122,0,,1,010122,2,31,2,1,,000000,,0,0,0,,0980818,,0,0
1000825,9991231,2,829,04,07,830063,,830063,0,,1,830063,1,31,2,9,,00000100,,0,0,0,,1000825,,0,0
0941118,9991231,2,821,08,06,010165,,010165,0,,1,010165,1,31,2,1,,000000,,0,0,0,,0980818,,0,0
0941118,9991231,2,821,99,09,830999,,830999,0,,1,830999,1,31,2,1,,000000,,0,0,0,,0980818,,0,0
0010101,0010101,,,,,,,010600,,010999,,010600,1,1,1,,,,,,,,0,1000720,091115,,0
0010101,0010101,2,24303,,01,,,010600,,010999,,,1,31,1,,,,,,0,,0,0980311,170000,0,0
0010101,0010101,2,24158,,11,,,010600,,010999,,,1,31,1,,,,,,0,,0,0980311,170000,0,0
0010101,0010101,2,80271,,06,,,010600,,010999,,,1,31,1,,,,,,0,,0,0980311,170000,0,0
0010101,0010101,2,10557,,06,,,010600,,010999,,,1,31,1,,,,,,0,,0,0980311,170000,0,0
0010101,0010101,2,10045,,06,,,010600,,010999,,010600,1,31,1,,,,,,,,0,1060907,151850,,
0010101,0010101,2,10546,,06,,,010600,,010999,,010600,1,31,1,,,,,,0,,0,1070629,094617,0,0
0941207,9991231,2,334,02,02,010620,010999,010620,0,010999,2,010620,1,31,1,,,00001100,,0,0,0,0,0980818,152805,0,0
0941207,9991231,2,330,01,01,010620,010999,010620,0,010999,1,010620,1,31,1,,,11111100,,0,0,0,0,0980818,152805,0,0
0941207,9991231,2,802,03,03,010620,010999,010620,0,010999,1,010620,1,31,1,,,11111100,,0,0,0,0,0980818,152805,0,0
0931111,9991231,2,234,11,11,012100,330999,012100,0,330999,1,012100,1,31,1,,,00001000,,0,0,0,0,0980818,152805,0,0
1080214,9991231,2,33800,07,08,330029,330999,330029,0,330999,2,330029,2,31,4,,,10000000,,0,0,0,0,1080215,100124,0,0
0940707,9991231,2,42044,05,99,420450,400999,420450,0,400999,2,420450,2,31,1,,,00010100,,0,0,0,0,1010712,160001,0,0
1021127,9991231,2,43343,05,99,420005,400999,420005,0,400999,1,420005,2,31,4,,,11111100,,0,0,0,0,1040915,084044,0,0
1000121,9991231,4,42950,99,07,420009,400999,420009,0,400999,2,420009,1,31,1,,,00101000,,0,0,0,0,1000121,090801,0,0
0990308,9991231,1,429,05,07,420012,400999,420012,0,400999,1,420013,2,31,4,,,00000100,,0,0,0,0,0990309,103642,0,0
0990514,9991231,1,42147,05,99,420014,400999,420014,0,400999,2,420014,2,31,4,,,00010100,,0,0,0,0,0990517,090257,0,0
0981230,9991231,4,42747,05,99,420026,400999,420026,0,400999,2,420026,1,31,4,,,11111100,,0,0,0,0,0990105,105957,0,0
1071114,9991231,1,242,15,07,420037,400999,420037,0,400999,1,420037,2,31,4,,,00000100,,0,0,0,0,1071116,091056,0,0
1020418,9991231,1,221,05,07,420052,400999,420052,1,400999,2,420052,1,31,4,,,00101000,,0,0,0,0,1020503,094521,0,0
