ANN-6280 ; 90  ; 0 ; 314 ; 50 ; 219456 ; 2664556 ; 120.6996000 ; 24.0857000 ;            ; 2018-01-24 11:34:24 ; 41538 ; 16 ; 50 ; 400600
ANN-6280 ; 0   ; 6 ; 246 ; 60 ; 219456 ; 2664533 ; 120.6996000 ; 24.0855000 ;            ; 2018-01-24 11:34:54 ; 600039 ; 23 ; 60 ; 400600
ANN-6280 ; 0   ; 22 ; 185 ; 50 ; 219436 ; 2664301 ; 120.6994000 ; 24.0834000 ;            ; 2018-01-24 11:35:24 ; 335917 ; 233 ; 50 ; 400600
ANN-6280 ; 0   ; 5 ; 180 ; 50 ; 219435 ; 2664223 ; 120.6994000 ; 24.0827000 ;            ; 2018-01-24 11:35:54 ; 103315 ; 78 ; 50 ; 400600
ANN-6280 ; 0   ; 20 ; 173 ; 50 ; 219435 ; 2664090 ; 120.6994000 ; 24.0815000 ;            ; 2018-01-24 11:36:24 ; 103315 ; 133 ; 50 ; 400600
ANN-6280 ; 90  ; 1 ; 56 ; 50 ; 219445 ; 2664068 ; 120.6995000 ; 24.0813000 ;            ; 2018-01-24 11:36:54 ; 103315 ; 24 ; 50 ; 400600
ANN-6280 ; 91  ; 0 ; 56 ; 50 ; 219455 ; 2664068 ; 120.6996000 ; 24.0813000 ;            ; 2018-01-24 11:36:59 ; 103315 ;  ; 50 ; 400600
ANN-6280 ; 78  ; 0 ; 56 ; 50 ; 219455 ; 2664068 ; 120.6996000 ; 24.0813000 ;            ; 2018-01-24 11:37:00 ; 103315 ; 10 ; 50 ; 400600
ANN-6280 ; 90  ; 1 ; 324 ; 50 ; 219466 ; 2664079 ; 120.6997000 ; 24.0814000 ;            ; 2018-01-24 11:37:24 ; 103315 ; 16 ; 50 ; 400600
ANN-6280 ; 90  ; 1 ; 324 ; 50 ; 219476 ; 2664068 ; 120.6998000 ; 24.0813000 ;            ; 2018-01-24 11:37:54 ; 103315 ; 15 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 324 ; 50 ; 219466 ; 2664068 ; 120.6997000 ; 24.0813000 ;            ; 2018-01-24 11:38:24 ; 103315 ; 10 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 324 ; 50 ; 219476 ; 2664068 ; 120.6998000 ; 24.0813000 ;            ; 2018-01-24 11:38:54 ; 103315 ; 10 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 324 ; 50 ; 219466 ; 2664068 ; 120.6997000 ; 24.0813000 ;            ; 2018-01-24 11:39:24 ; 103315 ; 10 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 324 ; 50 ; 219466 ; 2664068 ; 120.6997000 ; 24.0813000 ;            ; 2018-01-24 11:39:54 ; 103315 ; 0 ; 50 ; 400600
ANN-6280 ; 0   ; 21 ; 220 ; 50 ; 219415 ; 2664091 ; 120.6992000 ; 24.0815000 ;            ; 2018-01-24 11:40:24 ; 103315 ; 56 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 243 ; 70 ; 219343 ; 2663991 ; 120.6985000 ; 24.0806000 ;            ; 2018-01-24 11:40:54 ; 7009 ; 123 ; 70 ; 400600
ANN-6280 ; 0   ; 20 ; 347 ; 70 ; 219293 ; 2664091 ; 120.6980000 ; 24.0815000 ;            ; 2018-01-24 11:41:24 ; 7009 ; 112 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 347 ; 70 ; 219273 ; 2664168 ; 120.6978000 ; 24.0822000 ;            ; 2018-01-24 11:41:54 ; 7009 ; 80 ; 70 ; 400600
ANN-6280 ; 0   ; 38 ; 343 ; 70 ; 219222 ; 2664335 ; 120.6973000 ; 24.0837000 ;            ; 2018-01-24 11:42:24 ; 7009 ; 175 ; 70 ; 400600
ANN-6280 ; 0   ; 28 ; 345 ; 70 ; 219131 ; 2664601 ; 120.6964000 ; 24.0861000 ;            ; 2018-01-24 11:42:54 ; 7009 ; 281 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 76 ; 70 ; 219162 ; 2664645 ; 120.6967000 ; 24.0865000 ;            ; 2018-01-24 11:43:24 ; 7009 ; 54 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 76 ; 70 ; 219162 ; 2664656 ; 120.6967000 ; 24.0866000 ;            ; 2018-01-24 11:43:54 ; 7009 ; 11 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 76 ; 70 ; 219162 ; 2664656 ; 120.6967000 ; 24.0866000 ;            ; 2018-01-24 11:44:25 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 76 ; 70 ; 219172 ; 2664667 ; 120.6968000 ; 24.0867000 ;            ; 2018-01-24 11:44:55 ; 7009 ; 15 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 76 ; 70 ; 219172 ; 2664678 ; 120.6968000 ; 24.0868000 ;            ; 2018-01-24 11:45:25 ; 7009 ; 11 ; 70 ; 400600
ANN-6280 ; 0   ; 4 ; 37 ; 70 ; 219202 ; 2664678 ; 120.6971000 ; 24.0868000 ;            ; 2018-01-24 11:45:55 ; 7009 ; 30 ; 70 ; 400600
ANN-6280 ; 91  ; 0 ; 73 ; 70 ; 219202 ; 2664678 ; 120.6971000 ; 24.0868000 ;            ; 2018-01-24 11:46:06 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 78  ; 0 ; 73 ; 70 ; 219202 ; 2664678 ; 120.6971000 ; 24.0868000 ;            ; 2018-01-24 11:46:07 ; 7009 ;  ; 70 ; 400600
ANN-6280 ; 91  ; 0 ; 73 ; 70 ; 219202 ; 2664678 ; 120.6971000 ; 24.0868000 ;            ; 2018-01-24 11:46:10 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 78  ; 0 ; 73 ; 70 ; 219202 ; 2664678 ; 120.6971000 ; 24.0868000 ;            ; 2018-01-24 11:46:11 ; 7009 ;  ; 70 ; 400600
ANN-6280 ; 90  ; 1 ; 250 ; 70 ; 219202 ; 2664667 ; 120.6971000 ; 24.0867000 ;            ; 2018-01-24 11:46:25 ; 7009 ; 11 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 251 ; 70 ; 219162 ; 2664645 ; 120.6967000 ; 24.0865000 ;            ; 2018-01-24 11:46:55 ; 7009 ; 46 ; 70 ; 400600
ANN-6280 ; 90  ; 1 ; 251 ; 70 ; 219162 ; 2664645 ; 120.6967000 ; 24.0865000 ;            ; 2018-01-24 11:47:25 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 251 ; 70 ; 219162 ; 2664645 ; 120.6967000 ; 24.0865000 ;            ; 2018-01-24 11:47:55 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 251 ; 70 ; 219162 ; 2664645 ; 120.6967000 ; 24.0865000 ;            ; 2018-01-24 11:48:25 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 251 ; 70 ; 219162 ; 2664656 ; 120.6967000 ; 24.0866000 ;            ; 2018-01-24 11:48:55 ; 7009 ; 11 ; 70 ; 400600
ANN-6280 ; 0   ; 13 ; 49 ; 70 ; 219111 ; 2664722 ; 120.6962000 ; 24.0872000 ;            ; 2018-01-24 11:49:25 ; 7009 ; 83 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 99 ; 70 ; 219131 ; 2664733 ; 120.6964000 ; 24.0873000 ;            ; 2018-01-24 11:49:55 ; 7009 ; 23 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 99 ; 70 ; 219131 ; 2664733 ; 120.6964000 ; 24.0873000 ;            ; 2018-01-24 11:50:25 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 99 ; 70 ; 219131 ; 2664733 ; 120.6964000 ; 24.0873000 ;            ; 2018-01-24 11:50:55 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 99 ; 70 ; 219131 ; 2664733 ; 120.6964000 ; 24.0873000 ;            ; 2018-01-24 11:51:25 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 99 ; 70 ; 219131 ; 2664733 ; 120.6964000 ; 24.0873000 ;            ; 2018-01-24 11:51:55 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 99 ; 70 ; 219131 ; 2664733 ; 120.6964000 ; 24.0873000 ;            ; 2018-01-24 11:52:25 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 99 ; 70 ; 219131 ; 2664722 ; 120.6964000 ; 24.0872000 ;            ; 2018-01-24 11:52:56 ; 7009 ; 11 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 99 ; 70 ; 219131 ; 2664711 ; 120.6964000 ; 24.0871000 ;            ; 2018-01-24 11:53:26 ; 7009 ; 11 ; 70 ; 400600
ANN-6280 ; 0   ; 13 ; 256 ; 70 ; 219131 ; 2664722 ; 120.6964000 ; 24.0872000 ;            ; 2018-01-24 11:53:56 ; 7009 ; 11 ; 70 ; 400600
ANN-6280 ; 0   ; 28 ; 316 ; 70 ; 219030 ; 2664878 ; 120.6954000 ; 24.0886000 ;            ; 2018-01-24 11:54:26 ; 7009 ; 186 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 325 ; 70 ; 218989 ; 2664922 ; 120.6950000 ; 24.0890000 ;            ; 2018-01-24 11:54:56 ; 7009 ; 60 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 325 ; 70 ; 218989 ; 2664911 ; 120.6950000 ; 24.0889000 ;            ; 2018-01-24 11:55:26 ; 7009 ; 11 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 325 ; 70 ; 218989 ; 2664922 ; 120.6950000 ; 24.0890000 ;            ; 2018-01-24 11:55:56 ; 7009 ; 11 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 325 ; 70 ; 218989 ; 2664922 ; 120.6950000 ; 24.0890000 ;            ; 2018-01-24 11:56:26 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 0 ; 325 ; 70 ; 218989 ; 2664922 ; 120.6950000 ; 24.0890000 ;            ; 2018-01-24 11:56:57 ; 7009 ; 0 ; 70 ; 400600
ANN-6280 ; 90  ; 3 ; 294 ; 70 ; 218979 ; 2664922 ; 120.6949000 ; 24.0890000 ;            ; 2018-01-24 11:57:27 ; 7009 ; 10 ; 70 ; 400600
ANN-6280 ; 0   ; 34 ; 313 ; 70 ; 218817 ; 2665066 ; 120.6933000 ; 24.0903000 ;            ; 2018-01-24 11:57:57 ; 7009 ; 217 ; 70 ; 400600
ANN-6280 ; 0   ; 36 ; 42 ; 70 ; 218634 ; 2665266 ; 120.6915000 ; 24.0921000 ;            ; 2018-01-24 11:58:27 ; 7009 ; 271 ; 70 ; 400600
ANN-6280 ; 0   ; 27 ; 45 ; 60 ; 218828 ; 2665476 ; 120.6934000 ; 24.0940000 ;            ; 2018-01-24 11:58:57 ; 500409 ; 286 ; 60 ; 400600
ANN-6280 ; 0   ; 4 ; 42 ; 60 ; 219042 ; 2665708 ; 120.6955000 ; 24.0961000 ;            ; 2018-01-24 11:59:27 ; 500409 ; 316 ; 60 ; 400600
ANN-6280 ; 90  ; 1 ; 48 ; 60 ; 219052 ; 2665719 ; 120.6956000 ; 24.0962000 ;            ; 2018-01-24 11:59:57 ; 500409 ; 15 ; 60 ; 400600
ANN-6280 ; 0   ; 35 ; 134 ; 50 ; 219144 ; 2665664 ; 120.6965000 ; 24.0957000 ;            ; 2018-01-24 12:00:27 ; 301899 ; 107 ; 50 ; 400600
ANN-6280 ; 0   ; 33 ; 110 ; 50 ; 219377 ; 2665508 ; 120.6988000 ; 24.0943000 ;            ; 2018-01-24 12:00:57 ; 103278 ; 280 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 110 ; 50 ; 219530 ; 2665464 ; 120.7003000 ; 24.0939000 ;            ; 2018-01-24 12:01:27 ; 301852 ; 159 ; 50 ; 400600
ANN-6280 ; 0   ; 35 ; 109 ; 50 ; 219621 ; 2665441 ; 120.7012000 ; 24.0937000 ;            ; 2018-01-24 12:01:57 ; 301900 ; 94 ; 50 ; 400600
ANN-6280 ; 0   ; 5 ; 101 ; 50 ; 219814 ; 2665385 ; 120.7031000 ; 24.0932000 ;            ; 2018-01-24 12:02:27 ; -2987 ; 201 ; 50 ; 400600
ANN-6280 ; 89  ; 0 ; 108 ; 50 ; 219824 ; 2665385 ; 120.7032000 ; 24.0932000 ;            ; 2018-01-24 12:02:57 ; -2987 ; 10 ; 50 ; 400600
ANN-6280 ; 89  ; 0 ; 108 ; 50 ; 219824 ; 2665385 ; 120.7032000 ; 24.0932000 ;            ; 2018-01-24 12:03:27 ; -2987 ;  ; 50 ; 400600
ANN-6280 ; 89  ; 0 ; 108 ; 50 ; 219824 ; 2665397 ; 120.7032000 ; 24.0933000 ;            ; 2018-01-24 12:03:57 ; -2987 ;  ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 102 ; 50 ; 219855 ; 2665385 ; 120.7035000 ; 24.0932000 ;            ; 2018-01-24 12:04:27 ; 301846 ;  ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 102 ; 50 ; 219855 ; 2665374 ; 120.7035000 ; 24.0931000 ;            ; 2018-01-24 12:04:57 ; 301846 ;  ; 50 ; 400600
ANN-6280 ; 0   ; 39 ; 21 ; 50 ; 219896 ; 2665496 ; 120.7039000 ; 24.0942000 ;            ; 2018-01-24 12:05:27 ; 301846 ; 132 ; 50 ; 400600
ANN-6280 ; 0   ; 27 ; 100 ; 60 ; 220008 ; 2665640 ; 120.7050000 ; 24.0955000 ;            ; 2018-01-24 12:05:57 ; 500409 ; 182 ; 60 ; 400600
ANN-6280 ; 0   ; 28 ; 107 ; 60 ; 220221 ; 2665595 ; 120.7071000 ; 24.0951000 ;            ; 2018-01-24 12:06:27 ; 500409 ;  ; 60 ; 400600
ANN-6280 ; 0   ; 52 ; 103 ; 60 ; 220546 ; 2665495 ; 120.7103000 ; 24.0942000 ;            ; 2018-01-24 12:06:58 ; 500409 ;  ; 60 ; 400600
ANN-6280 ; 0   ; 11 ; 74 ; 60 ; 220800 ; 2665483 ; 120.7128000 ; 24.0941000 ;            ; 2018-01-24 12:07:28 ; 500409 ;  ; 60 ; 400600
ANN-6280 ; 0   ; 37 ; 85 ; 60 ; 220963 ; 2665494 ; 120.7144000 ; 24.0942000 ;            ; 2018-01-24 12:07:58 ; 500409 ; 966 ; 60 ; 400600
ANN-6280 ; 0   ; 24 ; 98 ; 60 ; 221268 ; 2665515 ; 120.7174000 ; 24.0944000 ;            ; 2018-01-24 12:08:28 ; 500409 ; 306 ; 60 ; 400600
ANN-6280 ; 90  ; 0 ; 198 ; 60 ; 221278 ; 2665493 ; 120.7175000 ; 24.0942000 ;            ; 2018-01-24 12:08:58 ; 500409 ; 24 ; 60 ; 400600
ANN-6280 ; 90  ; 0 ; 198 ; 60 ; 221278 ; 2665493 ; 120.7175000 ; 24.0942000 ;            ; 2018-01-24 12:09:28 ; 500409 ; 0 ; 60 ; 400600
ANN-6280 ; 90  ; 0 ; 198 ; 60 ; 221288 ; 2665482 ; 120.7176000 ; 24.0941000 ;            ; 2018-01-24 12:09:58 ; 500409 ; 15 ; 60 ; 400600
ANN-6280 ; 90  ; 0 ; 198 ; 60 ; 221278 ; 2665482 ; 120.7175000 ; 24.0941000 ;            ; 2018-01-24 12:10:28 ; 500409 ; 10 ; 60 ; 400600
ANN-6280 ; 90  ; 0 ; 198 ; 60 ; 221288 ; 2665493 ; 120.7176000 ; 24.0942000 ;            ; 2018-01-24 12:10:58 ; 500409 ; 15 ; 60 ; 400600
ANN-6280 ; 90  ; 1 ; 301 ; 60 ; 221278 ; 2665482 ; 120.7175000 ; 24.0941000 ;            ; 2018-01-24 12:11:28 ; 500409 ; 15 ; 60 ; 400600
ANN-6280 ; 0   ; 26 ; 101 ; 60 ; 221390 ; 2665504 ; 120.7186000 ; 24.0943000 ;            ; 2018-01-24 12:11:58 ; 500409 ; 114 ; 60 ; 400600
ANN-6280 ; 0   ; 32 ; 193 ; 50 ; 221441 ; 2665305 ; 120.7191000 ; 24.0925000 ;            ; 2018-01-24 12:12:28 ; 335954 ; 205 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 206 ; 50 ; 221430 ; 2665249 ; 120.7190000 ; 24.0920000 ;            ; 2018-01-24 12:12:58 ; 335954 ;  ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 206 ; 50 ; 221430 ; 2665249 ; 120.7190000 ; 24.0920000 ;            ; 2018-01-24 12:13:28 ; 335954 ; 57 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 206 ; 50 ; 221430 ; 2665249 ; 120.7190000 ; 24.0920000 ;            ; 2018-01-24 12:13:58 ; 335954 ; 0 ; 50 ; 400600
ANN-6280 ; 91  ; 0 ; 206 ; 50 ; 221430 ; 2665249 ; 120.7190000 ; 24.0920000 ;            ; 2018-01-24 12:14:25 ; 335954 ; 0 ; 50 ; 400600
ANN-6280 ; 78  ; 0 ; 206 ; 50 ; 221430 ; 2665249 ; 120.7190000 ; 24.0920000 ;            ; 2018-01-24 12:14:26 ; 335954 ; 0 ; 50 ; 400600
ANN-6280 ; 0   ; 9 ; 195 ; 50 ; 221430 ; 2665238 ; 120.7190000 ; 24.0919000 ;            ; 2018-01-24 12:14:28 ; 335954 ; 11 ; 50 ; 400600
ANN-6280 ; 0   ; 37 ; 11 ; 50 ; 221502 ; 2665293 ; 120.7197000 ; 24.0924000 ;            ; 2018-01-24 12:14:58 ; 103293 ;  ; 50 ; 400600
ANN-6280 ; 0   ; 31 ; 136 ; 60 ; 221654 ; 2665337 ; 120.7212000 ; 24.0928000 ;            ; 2018-01-24 12:15:29 ; 500409 ; 245 ; 60 ; 400600
ANN-6280 ; 90  ; 0 ; 192 ; 50 ; 221654 ; 2665171 ; 120.7212000 ; 24.0913000 ;            ; 2018-01-24 12:15:59 ; 103293 ; 166 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 192 ; 50 ; 221654 ; 2665171 ; 120.7212000 ; 24.0913000 ;            ; 2018-01-24 12:16:29 ; 103293 ; 0 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 192 ; 50 ; 221644 ; 2665171 ; 120.7211000 ; 24.0913000 ;            ; 2018-01-24 12:16:59 ; 103293 ; 10 ; 50 ; 400600
ANN-6280 ; 0   ; 20 ; 35 ; 60 ; 221685 ; 2665271 ; 120.7215000 ; 24.0922000 ;            ; 2018-01-24 12:17:29 ; 500409 ; 108 ; 60 ; 400600
ANN-6280 ; 0   ; 15 ; 201 ; 50 ; 221898 ; 2665215 ; 120.7236000 ; 24.0917000 ;            ; 2018-01-24 12:17:59 ; 301918 ; 220 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 51 ; 50 ; 221867 ; 2665149 ; 120.7233000 ; 24.0911000 ;            ; 2018-01-24 12:18:29 ; 103293 ; 73 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 51 ; 50 ; 221867 ; 2665149 ; 120.7233000 ; 24.0911000 ;            ; 2018-01-24 12:18:59 ; 103293 ; 0 ; 50 ; 400600
ANN-6280 ; 90  ; 0 ; 51 ; 50 ; 221857 ; 2665149 ; 120.7232000 ; 24.0911000 ;            ; 2018-01-24 12:19:29 ; 103293 ; 10 ; 50 ; 400600
ANN-6280 ; 0   ; 30 ; 282 ; 60 ; 221817 ; 2665237 ; 120.7228000 ; 24.0919000 ;            ; 2018-01-24 12:19:59 ; 500409 ; 97 ; 60 ; 400600
ANN-6280 ; 0   ; 25 ; 302 ; 60 ; 221573 ; 2665404 ; 120.7204000 ; 24.0934000 ;            ; 2018-01-24 12:20:29 ; 500409 ; 296 ; 60 ; 400600
